iso_time,epoch_seconds,sample_index,q1_raw,q1_voltage_mv,q1_notch,q1_notch_mv
2026-09-09T14:27:57.237,1788944277.2374,4166,0,0.0,0,0.0
2026-09-09T14:27:57.253,1788944277.2531,4167,0,0.0,0,0.0
2026-09-09T14:27:57.253,1788944277.2531,4168,0,0.0,0,0.0
2026-09-09T14:27:57.269,1788944277.2690,4169,0,0.0,0,0.0
2026-09-09T14:27:57.269,1788944277.2690,4170,0,0.0,0,0.0
2026-09-09T14:27:57.284,1788944277.2848,4171,0,0.0,0,0.0
2026-09-09T14:27:57.300,1788944277.3005,4172,0,0.0,0,0.0
2026-09-09T14:27:57.300,1788944277.3005,4173,0,0.0,0,0.0
2026-09-09T14:27:57.316,1788944277.3164,4174,0,0.0,0,0.0
2026-09-09T14:27:57.316,1788944277.3164,4175,0,0.0,0,0.0
2026-09-09T14:27:57.333,1788944277.3333,4176,0,0.0,0,0.0
2026-09-09T14:27:57.348,1788944277.3482,4177,0,0.0,0,0.0
2026-09-09T14:27:57.348,1788944277.3482,4178,0,0.0,0,0.0
2026-09-09T14:27:57.380,1788944277.3801,4179,0,0.0,0,0.0
2026-09-09T14:27:57.380,1788944277.3801,4180,0,0.0,0,0.0
2026-09-09T14:27:57.380,1788944277.3801,4181,0,0.0,0,0.0
2026-09-09T14:27:57.396,1788944277.3963,4182,0,0.0,0,0.0
2026-09-09T14:27:57.412,1788944277.4122,4183,0,0.0,0,0.0
2026-09-09T14:27:57.412,1788944277.4122,4184,0,0.0,0,0.0
2026-09-09T14:27:57.430,1788944277.4303,4185,0,0.0,0,0.0
2026-09-09T14:27:57.443,1788944277.4430,4186,0,0.0,0,0.0
2026-09-09T14:27:57.443,1788944277.4430,4187,0,0.0,0,0.0
2026-09-09T14:27:57.458,1788944277.4587,4188,0,0.0,0,0.0
2026-09-09T14:27:57.458,1788944277.4587,4189,0,0.0,0,0.0
2026-09-09T14:27:57.475,1788944277.4759,4190,0,0.0,0,0.0
2026-09-09T14:27:57.475,1788944277.4759,4191,0,0.0,0,0.0
2026-09-09T14:27:57.506,1788944277.5068,4192,0,0.0,0,0.0
2026-09-09T14:27:57.506,1788944277.5068,4193,0,0.0,0,0.0
2026-09-09T14:27:57.522,1788944277.5228,4194,0,0.0,0,0.0
2026-09-09T14:27:57.534,1788944277.5342,4195,0,0.0,0,0.0
2026-09-09T14:27:57.538,1788944277.5388,4196,0,0.0,0,0.0
2026-09-09T14:27:57.538,1788944277.5388,4197,0,0.0,0,0.0
2026-09-09T14:27:57.560,1788944277.5600,4198,0,0.0,0,0.0
2026-09-09T14:27:57.571,1788944277.5711,4199,0,0.0,0,0.0
2026-09-09T14:27:57.577,1788944277.5772,4200,0,0.0,0,0.0
2026-09-09T14:27:57.588,1788944277.5885,4201,0,0.0,0,0.0
2026-09-09T14:27:57.588,1788944277.5885,4202,0,0.0,0,0.0
2026-09-09T14:27:57.603,1788944277.6031,4203,0,0.0,0,0.0
2026-09-09T14:27:57.619,1788944277.6192,4204,0,0.0,0,0.0
2026-09-09T14:27:57.634,1788944277.6344,4205,0,0.0,0,0.0
2026-09-09T14:27:57.634,1788944277.6344,4206,0,0.0,0,0.0
2026-09-09T14:27:57.650,1788944277.6502,4207,0,0.0,0,0.0
2026-09-09T14:27:57.650,1788944277.6502,4208,0,0.0,0,0.0
2026-09-09T14:27:57.665,1788944277.6660,4209,0,0.0,0,0.0
2026-09-09T14:27:57.665,1788944277.6660,4210,0,0.0,0,0.0
2026-09-09T14:27:57.681,1788944277.6820,4211,0,0.0,0,0.0
2026-09-09T14:27:57.698,1788944277.6981,4212,0,0.0,0,0.0
2026-09-09T14:27:57.698,1788944277.6981,4213,0,0.0,0,0.0
2026-09-09T14:27:57.721,1788944277.7214,4214,0,0.0,0,0.0
2026-09-09T14:27:57.731,1788944277.7316,4215,0,0.0,0,0.0
2026-09-09T14:27:57.735,1788944277.7357,4216,0,0.0,0,0.0
2026-09-09T14:27:57.746,1788944277.7463,4217,0,0.0,0,0.0
2026-09-09T14:27:57.762,1788944277.7621,4218,0,0.0,0,0.0
2026-09-09T14:27:57.780,1788944277.7800,4219,0,0.0,0,0.0
2026-09-09T14:27:57.780,1788944277.7800,4220,0,0.0,0,0.0
2026-09-09T14:27:57.793,1788944277.7935,4221,0,0.0,0,0.0
2026-09-09T14:27:57.793,1788944277.7935,4222,0,0.0,0,0.0
2026-09-09T14:27:57.809,1788944277.8091,4223,0,0.0,0,0.0
2026-09-09T14:27:57.809,1788944277.8091,4224,0,0.0,0,0.0
2026-09-09T14:27:57.825,1788944277.8253,4225,0,0.0,0,0.0
2026-09-09T14:27:57.840,1788944277.8410,4226,0,0.0,0,0.0
2026-09-09T14:27:57.840,1788944277.8410,4227,0,0.0,0,0.0
2026-09-09T14:27:57.857,1788944277.8570,4228,0,0.0,0,0.0
2026-09-09T14:27:57.857,1788944277.8570,4229,0,0.0,0,0.0
2026-09-09T14:27:57.872,1788944277.8729,4230,0,0.0,0,0.0
2026-09-09T14:27:57.888,1788944277.8886,4231,0,0.0,0,0.0
2026-09-09T14:27:57.904,1788944277.9045,4232,0,0.0,0,0.0
2026-09-09T14:27:57.904,1788944277.9045,4233,0,0.0,0,0.0
2026-09-09T14:27:57.920,1788944277.9203,4234,0,0.0,0,0.0
2026-09-09T14:27:57.920,1788944277.9203,4235,0,0.0,0,0.0
2026-09-09T14:27:57.935,1788944277.9359,4236,0,0.0,0,0.0
2026-09-09T14:27:57.951,1788944277.9516,4237,0,0.0,0,0.0
2026-09-09T14:27:57.951,1788944277.9516,4238,0,0.0,0,0.0
2026-09-09T14:27:57.967,1788944277.9676,4239,0,0.0,0,0.0
2026-09-09T14:27:57.967,1788944277.9676,4240,0,0.0,0,0.0
2026-09-09T14:27:57.983,1788944277.9835,4241,0,0.0,0,0.0
2026-09-09T14:27:57.999,1788944277.9996,4242,0,0.0,0,0.0
2026-09-09T14:27:57.999,1788944277.9996,4243,0,0.0,0,0.0
2026-09-09T14:27:58.015,1788944278.0154,4244,0,0.0,0,0.0
2026-09-09T14:27:58.031,1788944278.0314,4245,0,0.0,0,0.0
2026-09-09T14:27:58.036,1788944278.0369,4246,0,0.0,0,0.0
2026-09-09T14:27:58.047,1788944278.0477,4247,0,0.0,0,0.0
2026-09-09T14:27:58.064,1788944278.0642,4248,0,0.0,0,0.0
2026-09-09T14:27:58.064,1788944278.0642,4249,0,0.0,0,0.0
2026-09-09T14:27:58.080,1788944278.0801,4250,0,0.0,0,0.0
2026-09-09T14:27:58.080,1788944278.0801,4251,0,0.0,0,0.0
2026-09-09T14:27:58.096,1788944278.0962,4252,0,0.0,0,0.0
2026-09-09T14:27:58.112,1788944278.1120,4253,0,0.0,0,0.0
2026-09-09T14:27:58.112,1788944278.1120,4254,0,0.0,0,0.0
2026-09-09T14:27:58.128,1788944278.1281,4255,0,0.0,0,0.0
2026-09-09T14:27:58.136,1788944278.1370,4256,0,0.0,0,0.0
2026-09-09T14:27:58.144,1788944278.1443,4257,0,0.0,0,0.0
2026-09-09T14:27:58.159,1788944278.1600,4258,0,0.0,0,0.0
2026-09-09T14:27:58.159,1788944278.1600,4259,0,0.0,0,0.0
2026-09-09T14:27:58.175,1788944278.1757,4260,0,0.0,0,0.0
2026-09-09T14:27:58.191,1788944278.1915,4261,0,0.0,0,0.0
2026-09-09T14:27:58.191,1788944278.1915,4262,0,0.0,0,0.0
2026-09-09T14:27:58.207,1788944278.2072,4263,0,0.0,0,0.0
2026-09-09T14:27:58.223,1788944278.2230,4264,0,0.0,0,0.0
2026-09-09T14:27:58.223,1788944278.2230,4265,0,0.0,0,0.0
2026-09-09T14:27:58.238,1788944278.2387,4266,0,0.0,0,0.0
2026-09-09T14:27:58.238,1788944278.2387,4267,0,0.0,0,0.0
2026-09-09T14:27:58.254,1788944278.2545,4268,0,0.0,0,0.0
2026-09-09T14:27:58.270,1788944278.2706,4269,0,0.0,0,0.0
2026-09-09T14:27:58.286,1788944278.2864,4270,0,0.0,0,0.0
2026-09-09T14:27:58.286,1788944278.2864,4271,0,0.0,0,0.0
2026-09-09T14:27:58.302,1788944278.3021,4272,0,0.0,0,0.0
2026-09-09T14:27:58.302,1788944278.3021,4273,0,0.0,0,0.0
2026-09-09T14:27:58.318,1788944278.3182,4274,0,0.0,0,0.0
2026-09-09T14:27:58.334,1788944278.3341,4275,0,0.0,0,0.0
2026-09-09T14:27:58.337,1788944278.3373,4276,0,0.0,0,0.0
2026-09-09T14:27:58.349,1788944278.3499,4277,0,0.0,0,0.0
2026-09-09T14:27:58.365,1788944278.3659,4278,0,0.0,0,0.0
2026-09-09T14:27:58.365,1788944278.3659,4279,0,0.0,0,0.0
2026-09-09T14:27:58.381,1788944278.3817,4280,0,0.0,0,0.0
2026-09-09T14:27:58.381,1788944278.3817,4281,0,0.0,0,0.0
2026-09-09T14:27:58.399,1788944278.3995,4282,0,0.0,0,0.0
2026-09-09T14:27:58.413,1788944278.4135,4283,0,0.0,0,0.0
2026-09-09T14:27:58.413,1788944278.4135,4284,0,0.0,0,0.0
2026-09-09T14:27:58.429,1788944278.4294,4285,0,0.0,0,0.0
2026-09-09T14:27:58.437,1788944278.4376,4286,0,0.0,0,0.0
2026-09-09T14:27:58.445,1788944278.4452,4287,0,0.0,0,0.0
2026-09-09T14:27:58.461,1788944278.4612,4288,0,0.0,0,0.0
2026-09-09T14:27:58.461,1788944278.4612,4289,0,0.0,0,0.0
2026-09-09T14:27:58.477,1788944278.4771,4290,0,0.0,0,0.0
2026-09-09T14:27:58.492,1788944278.4928,4291,0,0.0,0,0.0
2026-09-09T14:27:58.492,1788944278.4928,4292,0,0.0,0,0.0
2026-09-09T14:27:58.508,1788944278.5087,4293,0,0.0,0,0.0
2026-09-09T14:27:58.508,1788944278.5087,4294,0,0.0,0,0.0
2026-09-09T14:27:58.524,1788944278.5245,4295,0,0.0,0,0.0
2026-09-09T14:27:58.540,1788944278.5407,4296,0,0.0,0,0.0
2026-09-09T14:27:58.540,1788944278.5407,4297,0,0.0,0,0.0
2026-09-09T14:27:58.559,1788944278.5592,4298,0,0.0,0,0.0
